TransactionID,Date,StoreID,StoreType,ProductID,ProductName,Category,UnitsSold,UnitPrice,DiscountRate,SalesAmount,WasteUnits,WasteCost,IsWeekend
TX001291,2026-04-14,ST004_Ari,Supermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,7,49.00,0.20,274.40,0,0.00,0
TX001292,2026-06-14,ST005_Ladprao,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,12,55.00,0.10,594.00,0,0.00,1
TX001293,2026-02-11,ST002_Sukhumvit,Supermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,2,49.00,0.05,93.10,0,0.00,0
TX001294,2026-03-31,ST005_Ladprao,Hypermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,7,48.00,0.05,319.20,0,0.00,0
TX001295,2026-03-04,ST004_Ari,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,3,45.00,0.05,128.25,0,0.00,0
TX001296,2026-06-28,ST002_Sukhumvit,Supermarket,PRD_PRD_001,Organic Avocado,Produce,4,69.00,0.15,234.60,0,0.00,1
TX001297,2026-06-19,ST002_Sukhumvit,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,5,45.00,0.00,225.00,0,0.00,0
TX001298,2026-04-09,ST004_Ari,Supermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,3,65.00,0.00,195.00,0,0.00,0
TX001299,2026-03-06,ST003_Silom,Express,PRD_DAI_002,Greek Yogurt Plain,Dairy,4,35.00,0.10,126.00,0,0.00,0
TX001300,2026-01-23,ST001_Siam,Hypermarket,PRD_BEV_002,Organic Green Tea,Beverages,8,40.00,0.05,304.00,0,0.00,0
TX001301,2026-06-28,ST003_Silom,Express,PRD_BAK_001,Croissant Butter,Bakery,2,45.00,,90.00,0,0.00,1
TX001302,2026-01-18,ST004_Ari,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,4,35.00,0.10,126.00,0,0.00,1
TX001303,2026-06-30,ST002_Sukhumvit,Supermarket,PRD_BAK_004,Danish Apple,Bakery,3,50.00,0.10,135.00,0,0.00,0
TX001304,2026-04-26,ST005_Ladprao,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,7,50.00,0.00,350.00,0,0.00,1
TX001305,2026-04-15,ST004_Ari,Supermarket,PRD_BEV_002,Organic Green Tea,Beverages,7,40.00,0.00,280.00,0,0.00,0
TX001306,2026-03-17,ST001_Siam,Hypermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,6,49.00,0.00,294.00,0,0.00,0
TX001307,2026-06-22,ST001_Siam,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,8,45.00,0.00,360.00,0,0.00,0
TX001308,2026-06-20,ST005_Ladprao,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,7,45.00,0.00,315.00,0,0.00,1
TX001309,2026-03-10,ST004_Ari,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,8,48.00,0.05,364.80,0,0.00,0
TX001310,2026-06-24,ST003_Silom,Express,PRD_PRD_002,Japanese Salad Mix,Produce,6,59.00,0.00,354.00,0,0.00,0
TX001311,2026-04-02,ST003_Silom,Express,PRD_BAK_002,Whole Wheat Bread,Bakery,3,55.00,0.00,165.00,0,0.00,0
TX001312,2026-02-05,ST001_Siam,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,7,65.00,0.00,455.00,0,0.00,0
TX001313,2026-04-05,ST004_Ari,Supermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,5,65.00,0.10,292.50,0,0.00,1
TX001314,2026-01-01,ST003_Silom,Express,PRD_BAK_001,Croissant Butter,Bakery,5,45.00,0.20,180.00,0,0.00,0
TX001315,2026-04-24,ST002_Sukhumvit,Supermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,6,65.00,0.10,351.00,0,0.00,0
TX001316,2026-01-21,ST003_Silom,Express,PRD_PRD_003,Sweet Cherry Tomato,Produce,8,49.00,0.10,352.80,0,0.00,0
TX001317,2026-03-17,ST005_Ladprao,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,9,50.00,0.20,360.00,0,0.00,0
TX001318,2026-05-27,ST005_Ladprao,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,6,45.00,0.00,270.00,0,0.00,0
TX001319,2026-04-30,ST002_Sukhumvit,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,5,48.00,0.00,240.00,0,0.00,0
TX001320,2026-03-04,ST002_Sukhumvit,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,6,40.00,,192.00,0,0.00,0
TX001321,2026-03-25,ST004_Ari,Supermarket,PRD_PRD_001,Organic Avocado,Produce,4,69.00,0.00,276.00,0,0.00,0
TX001322,2026-06-21,ST001_Siam,Hypermarket,PRD_BEV_002,Organic Green Tea,Beverages,9,40.00,0.00,360.00,0,0.00,1
TX001323,2026-03-27,ST002_Sukhumvit,Supermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,3,65.00,0.00,195.00,0,0.00,0
TX001324,2026-04-08,ST005_Ladprao,Hypermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,7,49.00,0.00,343.00,1,29.40,0
TX001325,2026-06-01,ST002_Sukhumvit,Supermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,4,55.00,0.15,187.00,0,0.00,0
TX001326,2026-01-01,ST003_Silom,Express,PRD_BAK_001,Croissant Butter,Bakery,7,45.00,0.15,267.75,0,0.00,0
TX001327,2026-04-19,ST003_Silom,Express,PRD_PRD_002,Japanese Salad Mix,Produce,6,59.00,0.20,283.20,0,0.00,1
TX001328,2026-01-28,ST004_Ari,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,6,45.00,0.15,229.50,0,0.00,0
TX001329,2026-03-17,ST002_Sukhumvit,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,6,48.00,0.10,259.20,0,0.00,0
TX001330,2026-06-29,ST001_Siam,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,8,65.00,0.05,494.00,0,0.00,0
TX001331,2026-02-01,ST003_Silom,Express,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,4,65.00,0.10,234.00,0,0.00,1
TX001332,2026-01-16,ST003_Silom,Express,PRD_BAK_003,Baguette Traditional,Bakery,4,40.00,0.20,128.00,2,48.00,0
TX001333,2026-01-14,ST002_Sukhumvit,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,3,48.00,0.10,129.60,0,0.00,0
TX001334,2026-02-10,ST001_Siam,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,7,35.00,0.10,220.50,0,0.00,0
TX001335,2026-04-11,ST001_Siam,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,9,35.00,0.05,299.25,0,0.00,1
TX001336,2026-06-29,ST005_Ladprao,Hypermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,8,49.00,0.00,392.00,0,0.00,0
TX001337,2026-03-19,ST004_Ari,Supermarket,PRD_BEV_002,Organic Green Tea,Beverages,6,40.00,0.00,240.00,0,0.00,0
TX001338,2026-05-04,ST003_Silom,Express,PRD_BAK_003,Baguette Traditional,Bakery,4,40.00,,160.00,0,0.00,0
TX001339,2026-05-28,ST001_Siam,Hypermarket,PRD_BEV_002,Organic Green Tea,Beverages,9,40.00,0.00,360.00,0,0.00,0
TX001340,2026-06-23,ST002_Sukhumvit,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,3,45.00,0.00,135.00,0,0.00,0
TX001341,2026-05-12,ST003_Silom,Express,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,6,65.00,0.10,351.00,0,0.00,0
TX001342,2026-04-14,ST002_Sukhumvit,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,5,45.00,0.00,225.00,0,0.00,0
TX001343,2026-06-17,ST004_Ari,Supermarket,PRD_BEV_002,Organic Green Tea,Beverages,6,40.00,0.00,240.00,0,0.00,0
TX001344,2026-06-16,ST004_Ari,Supermarket,PRD_PRD_001,Organic Avocado,Produce,6,69.00,0.20,331.20,0,0.00,0
TX001345,2026-05-06,ST005_Ladprao,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,5,50.00,0.00,250.00,0,0.00,0
TX001346,2026-05-03,ST003_Silom,Express,PRD_BAK_002,Whole Wheat Bread,Bakery,6,55.00,0.15,280.50,0,0.00,1
TX001347,2026-05-27,ST002_Sukhumvit,Supermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,7,55.00,0.05,365.75,2,66.00,0
TX001348,2026-06-29,ST001_Siam,Hypermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,7,49.00,0.15,291.55,0,0.00,0
TX001349,2026-05-16,ST004_Ari,Supermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,7,55.00,0.15,327.25,0,0.00,1
TX001350,2026-02-23,ST001_Siam,Hypermarket,PRD_BAK_003,Baguette Traditional,Bakery,7,40.00,,238.00,0,0.00,0
TX001351,2026-04-25,ST003_Silom,Express,PRD_BAK_002,Whole Wheat Bread,Bakery,4,55.00,0.00,220.00,2,66.00,1
TX001352,2026-01-09,ST001_Siam,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,8,55.00,0.15,374.00,0,0.00,0
TX001353,2026-06-18,ST001_Siam,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,11,50.00,0.05,522.50,2,60.00,0
TX001354,2026-05-17,ST004_Ari,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,5,40.00,0.15,170.00,0,0.00,1
TX001355,2026-04-01,ST005_Ladprao,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,6,35.00,0.00,210.00,1,21.00,0
TX001356,2026-02-06,ST003_Silom,Express,PRD_BAK_004,Danish Apple,Bakery,3,50.00,0.00,150.00,1,30.00,0
TX001357,2026-06-09,ST004_Ari,Supermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,6,55.00,0.15,280.50,0,0.00,0
TX001358,2026-01-22,ST003_Silom,Express,PRD_BEV_002,Organic Green Tea,Beverages,6,40.00,0.10,216.00,0,0.00,0
TX001359,2026-02-22,ST001_Siam,Hypermarket,PRD_BEV_002,Organic Green Tea,Beverages,10,40.00,0.05,380.00,0,0.00,1
TX001360,2026-06-18,ST005_Ladprao,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,6,65.00,0.00,390.00,0,0.00,0
TX001361,2026-04-22,ST004_Ari,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,6,45.00,0.15,229.50,0,0.00,0
TX001362,2026-04-15,ST001_Siam,Hypermarket,PRD_PRD_002,Japanese Salad Mix,Produce,11,59.00,0.20,519.20,0,0.00,0
TX001363,2026-03-11,ST002_Sukhumvit,Supermarket,PRD_BAK_004,Danish Apple,Bakery,7,50.00,0.05,332.50,0,0.00,0
TX001364,2026-01-27,ST001_Siam,Hypermarket,PRD_BAK_003,Baguette Traditional,Bakery,9,40.00,0.15,306.00,0,0.00,0
TX001365,2026-05-06,ST001_Siam,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,6,35.00,0.05,199.50,0,0.00,0
TX001366,2026-01-13,ST002_Sukhumvit,Supermarket,PRD_PRD_002,Japanese Salad Mix,Produce,3,59.00,0.10,159.30,0,0.00,0
TX001367,2026-06-23,ST005_Ladprao,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,7,35.00,0.10,220.50,1,21.00,0
TX001368,2026-02-09,ST002_Sukhumvit,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,4,40.00,0.10,144.00,0,0.00,0
TX001369,2026-04-05,ST002_Sukhumvit,Supermarket,PRD_BEV_002,Organic Green Tea,Beverages,5,40.00,0.10,180.00,0,0.00,1
TX001370,2026-04-01,ST004_Ari,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,5,35.00,0.05,166.25,0,0.00,0
TX001371,2026-02-28,ST003_Silom,Express,PRD_BEV_002,Organic Green Tea,Beverages,5,40.00,0.00,200.00,0,0.00,1
TX001372,2026-03-22,ST001_Siam,Hypermarket,PRD_BEV_002,Organic Green Tea,Beverages,8,40.00,0.00,320.00,1,24.00,1
TX001373,2026-01-22,ST003_Silom,Express,PRD_DAI_002,Greek Yogurt Plain,Dairy,4,35.00,0.10,126.00,0,0.00,0
TX001374,2026-02-04,ST004_Ari,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,4,48.00,0.00,192.00,0,0.00,0
TX001375,2026-01-02,ST004_Ari,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,5,35.00,0.05,166.25,0,0.00,0
TX001376,2026-05-16,ST005_Ladprao,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,11,45.00,0.15,420.75,0,0.00,1
TX001377,2026-05-15,ST002_Sukhumvit,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,4,40.00,0.00,160.00,0,0.00,0
TX001378,2026-05-07,ST004_Ari,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,6,40.00,0.05,228.00,0,0.00,0
TX001379,2026-06-23,ST002_Sukhumvit,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,4,35.00,,140.00,0,0.00,0
TX001380,2026-06-11,ST005_Ladprao,Hypermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,8,49.00,0.00,392.00,0,0.00,0
TX001381,2026-06-14,ST005_Ladprao,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,10,45.00,,405.00,1,27.00,1
TX001382,2026-04-28,ST003_Silom,Express,PRD_PRD_001,Organic Avocado,Produce,5,69.00,0.05,327.75,0,0.00,0
TX001383,2026-01-03,ST001_Siam,Hypermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,9,49.00,0.10,396.90,0,0.00,1
TX001384,2026-02-09,ST004_Ari,Supermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,8,55.00,0.10,396.00,0,0.00,0
TX001385,2026-04-06,ST003_Silom,Express,PRD_PRD_002,Japanese Salad Mix,Produce,4,59.00,0.10,212.40,0,0.00,0
TX001386,2026-03-10,ST001_Siam,Hypermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,9,48.00,0.10,388.80,0,0.00,0
TX001387,2026-02-20,ST001_Siam,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,9,50.00,0.05,427.50,1,30.00,0
TX001388,2026-02-11,ST002_Sukhumvit,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,7,48.00,0.05,319.20,0,0.00,0
TX001389,2026-05-07,ST002_Sukhumvit,Supermarket,PRD_PRD_002,Japanese Salad Mix,Produce,2,59.00,0.10,106.20,0,0.00,0
TX001390,2026-01-29,ST001_Siam,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,6,45.00,0.00,270.00,1,27.00,0
TX001391,2026-06-23,ST003_Silom,Express,PRD_PRD_003,Sweet Cherry Tomato,Produce,5,49.00,0.15,208.25,0,0.00,0
TX001392,2026-03-16,ST003_Silom,Express,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,4,48.00,0.00,192.00,1,28.80,0
TX001393,2026-03-05,ST003_Silom,Express,PRD_BAK_002,Whole Wheat Bread,Bakery,5,55.00,0.05,261.25,0,0.00,0
TX001394,2026-06-30,ST001_Siam,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,6,35.00,0.00,210.00,0,0.00,0
TX001395,2026-06-11,ST002_Sukhumvit,Supermarket,PRD_BAK_004,Danish Apple,Bakery,5,50.00,0.00,250.00,0,0.00,0
TX001396,2026-04-20,ST001_Siam,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,7,65.00,0.00,455.00,1,39.00,0
TX001397,2026-06-12,ST002_Sukhumvit,Supermarket,PRD_BAK_004,Danish Apple,Bakery,6,50.00,0.05,285.00,0,0.00,0
TX001398,2026-04-20,ST001_Siam,Hypermarket,PRD_PRD_001,Organic Avocado,Produce,6,69.00,0.00,414.00,0,0.00,0
TX001399,2026-03-23,ST001_Siam,Hypermarket,PRD_BAK_003,Baguette Traditional,Bakery,8,40.00,0.00,320.00,1,24.00,0
TX001400,2026-03-13,ST005_Ladprao,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,7,55.00,0.10,346.50,0,0.00,0
TX001401,2026-04-04,ST003_Silom,Express,PRD_PRD_001,Organic Avocado,Produce,4,69.00,0.00,276.00,0,0.00,1
TX001402,2026-03-26,ST003_Silom,Express,PRD_PRD_002,Japanese Salad Mix,Produce,5,59.00,0.20,236.00,0,0.00,0
TX001403,2026-04-06,ST002_Sukhumvit,Supermarket,PRD_BEV_002,Organic Green Tea,Beverages,5,40.00,0.05,190.00,0,0.00,0
TX001404,2026-06-04,ST001_Siam,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,10,45.00,0.15,382.50,0,0.00,0
TX001405,2026-02-18,ST002_Sukhumvit,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,6,48.00,0.00,288.00,0,0.00,0
TX001406,2026-02-21,ST005_Ladprao,Hypermarket,PRD_BAK_003,Baguette Traditional,Bakery,7,40.00,0.00,280.00,1,24.00,1
TX001407,2026-05-24,ST003_Silom,Express,PRD_PRD_002,Japanese Salad Mix,Produce,6,59.00,0.10,318.60,0,0.00,1
TX001408,2026-04-22,ST001_Siam,Hypermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,4,48.00,0.10,172.80,0,0.00,0
TX001409,2026-03-12,ST002_Sukhumvit,Supermarket,PRD_PRD_001,Organic Avocado,Produce,4,69.00,0.00,276.00,0,0.00,0
TX001410,2026-06-27,ST002_Sukhumvit,Supermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,4,49.00,0.10,176.40,0,0.00,1
TX001411,2026-05-11,ST004_Ari,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,3,35.00,0.10,94.50,0,0.00,0
TX001412,2026-02-17,ST001_Siam,Hypermarket,PRD_BAK_003,Baguette Traditional,Bakery,9,40.00,0.15,306.00,0,0.00,0
TX001413,2026-04-27,ST005_Ladprao,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,10,35.00,0.05,332.50,0,0.00,0
TX001414,2026-03-10,ST005_Ladprao,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,7,55.00,0.00,385.00,0,0.00,0
TX001415,2026-03-13,ST002_Sukhumvit,Supermarket,PRD_PRD_001,Organic Avocado,Produce,6,69.00,0.00,414.00,0,0.00,0
TX001416,2026-02-23,ST005_Ladprao,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,5,55.00,0.00,275.00,0,0.00,0
TX001417,2026-06-30,ST005_Ladprao,Hypermarket,PRD_PRD_001,Organic Avocado,Produce,8,69.00,0.20,441.60,0,0.00,0
TX001418,2026-03-17,ST003_Silom,Express,PRD_BAK_001,Croissant Butter,Bakery,6,45.00,0.20,216.00,1,27.00,0
TX001419,2026-02-15,ST003_Silom,Express,PRD_BAK_001,Croissant Butter,Bakery,3,45.00,0.15,114.75,0,0.00,1
TX001420,2026-06-26,ST004_Ari,Supermarket,PRD_BEV_002,Organic Green Tea,Beverages,2,40.00,0.05,76.00,0,0.00,0
TX001421,2026-05-22,ST002_Sukhumvit,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,4,48.00,0.00,192.00,0,0.00,0
TX001422,2026-04-12,ST002_Sukhumvit,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,5,48.00,0.00,240.00,0,0.00,1
TX001423,2026-02-07,ST004_Ari,Supermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,6,55.00,0.10,297.00,0,0.00,1
TX001424,2026-05-06,ST002_Sukhumvit,Supermarket,PRD_BEV_002,Organic Green Tea,Beverages,6,40.00,0.05,228.00,0,0.00,0
TX001425,2026-02-15,ST004_Ari,Supermarket,PRD_BEV_002,Organic Green Tea,Beverages,5,40.00,0.00,200.00,0,0.00,1
TX001426,2026-04-14,ST001_Siam,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,7,35.00,0.00,245.00,0,0.00,0
TX001427,2026-06-04,ST001_Siam,Hypermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,11,49.00,0.10,485.10,0,0.00,0
TX001428,2026-01-12,ST002_Sukhumvit,Supermarket,PRD_BAK_004,Danish Apple,Bakery,5,50.00,0.00,250.00,0,0.00,0
TX001429,2026-06-03,ST001_Siam,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,4,45.00,0.00,180.00,0,0.00,0
TX001430,2026-02-05,ST004_Ari,Supermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,5,65.00,0.10,292.50,0,0.00,0
TX001431,2026-05-03,ST002_Sukhumvit,Supermarket,PRD_BAK_004,Danish Apple,Bakery,3,50.00,,150.00,0,0.00,1
TX001432,2026-01-12,ST001_Siam,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,7,35.00,0.05,232.75,0,0.00,0
TX001433,2026-04-17,ST002_Sukhumvit,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,6,45.00,0.00,270.00,1,27.00,0
TX001434,2026-02-27,ST004_Ari,Supermarket,PRD_BEV_002,Organic Green Tea,Beverages,1,40.00,0.00,40.00,0,0.00,0
TX001435,2026-03-14,ST003_Silom,Express,PRD_BAK_002,Whole Wheat Bread,Bakery,5,55.00,0.15,233.75,1,33.00,1
TX001436,2026-01-12,ST005_Ladprao,Hypermarket,PRD_BAK_003,Baguette Traditional,Bakery,9,40.00,0.00,360.00,0,0.00,0
TX001437,2026-02-16,ST004_Ari,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,6,40.00,0.20,192.00,0,0.00,0
TX001438,2026-03-11,ST004_Ari,Supermarket,PRD_BEV_002,Organic Green Tea,Beverages,3,40.00,0.05,114.00,0,0.00,0
TX001439,2026-01-20,ST001_Siam,Hypermarket,PRD_BAK_003,Baguette Traditional,Bakery,10,40.00,0.20,320.00,0,0.00,0
TX001440,2026-05-03,ST001_Siam,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,10,55.00,0.15,467.50,0,0.00,1
TX001441,2026-02-07,ST001_Siam,Hypermarket,PRD_PRD_002,Japanese Salad Mix,Produce,7,59.00,0.00,413.00,0,0.00,1
TX001442,2026-06-27,ST004_Ari,Supermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,6,65.00,0.05,370.50,0,0.00,1
TX001443,2026-03-04,ST004_Ari,Supermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,4,49.00,0.15,166.60,0,0.00,0
TX001444,2026-04-09,ST001_Siam,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,8,65.00,0.10,468.00,0,0.00,0
TX001445,2026-02-26,ST001_Siam,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,12,50.00,0.05,570.00,1,30.00,0
TX001446,2026-02-04,ST001_Siam,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,5,45.00,0.05,213.75,0,0.00,0
TX001447,2026-04-28,ST002_Sukhumvit,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,8,35.00,0.10,252.00,0,0.00,0
TX001448,2026-01-15,ST002_Sukhumvit,Supermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,6,55.00,0.20,264.00,1,33.00,0
TX001449,2026-04-06,ST001_Siam,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,8,55.00,0.20,352.00,0,0.00,0
TX001450,2026-02-07,ST003_Silom,Express,PRD_BAK_003,Baguette Traditional,Bakery,3,40.00,0.00,120.00,3,72.00,1
TX001451,2026-02-16,ST004_Ari,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,7,40.00,0.20,224.00,0,0.00,0
TX001452,2026-05-01,ST004_Ari,Supermarket,PRD_PRD_002,Japanese Salad Mix,Produce,6,59.00,0.10,318.60,0,0.00,0
TX001453,2026-06-14,ST001_Siam,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,4,65.00,,260.00,0,0.00,1
TX001454,2026-04-19,ST004_Ari,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,7,35.00,0.05,232.75,0,0.00,1
TX001455,2026-02-10,ST003_Silom,Express,PRD_BAK_002,Whole Wheat Bread,Bakery,4,55.00,0.15,187.00,0,0.00,0
TX001456,2026-02-24,ST004_Ari,Supermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,5,65.00,0.00,325.00,0,0.00,0
TX001457,2026-01-20,ST004_Ari,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,6,48.00,0.05,273.60,0,0.00,0
TX001458,2026-04-08,ST002_Sukhumvit,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,4,45.00,0.05,171.00,0,0.00,0
TX001459,2026-06-04,ST003_Silom,Express,PRD_BAK_001,Croissant Butter,Bakery,3,45.00,0.00,135.00,1,27.00,0
TX001460,2026-03-21,ST002_Sukhumvit,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,4,35.00,,140.00,0,0.00,1
TX001461,2026-03-10,ST001_Siam,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,4,65.00,0.00,260.00,1,39.00,0
TX001462,2026-03-21,ST001_Siam,Hypermarket,PRD_PRD_002,Japanese Salad Mix,Produce,9,59.00,0.05,504.45,0,0.00,1
TX001463,2026-04-02,ST002_Sukhumvit,Supermarket,PRD_BEV_002,Organic Green Tea,Beverages,4,40.00,0.00,160.00,0,0.00,0
TX001464,2026-05-09,ST001_Siam,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,9,35.00,0.00,315.00,0,0.00,1
TX001465,2026-01-10,ST003_Silom,Express,PRD_BAK_003,Baguette Traditional,Bakery,4,40.00,0.00,160.00,0,0.00,1
TX001466,2026-06-10,ST001_Siam,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,7,50.00,0.00,350.00,0,0.00,0
TX001467,2026-05-09,ST005_Ladprao,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,5,65.00,0.05,308.75,0,0.00,1
TX001468,2026-03-16,ST003_Silom,Express,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,7,65.00,0.10,409.50,0,0.00,0
TX001469,2026-06-06,ST005_Ladprao,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,7,55.00,0.00,385.00,0,0.00,1
TX001470,2026-01-25,ST001_Siam,Hypermarket,PRD_BAK_003,Baguette Traditional,Bakery,3,40.00,0.05,114.00,0,0.00,1
TX001471,2026-01-25,ST004_Ari,Supermarket,PRD_PRD_002,Japanese Salad Mix,Produce,3,59.00,0.00,177.00,0,0.00,1
TX001472,2026-03-13,ST005_Ladprao,Hypermarket,PRD_PRD_002,Japanese Salad Mix,Produce,8,59.00,0.05,448.40,0,0.00,0
TX001473,2026-05-02,ST003_Silom,Express,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,4,48.00,0.00,192.00,0,0.00,1
TX001474,2026-05-05,ST001_Siam,Hypermarket,PRD_PRD_002,Japanese Salad Mix,Produce,5,59.00,0.05,280.25,0,0.00,0
TX001475,2026-04-04,ST005_Ladprao,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,9,65.00,0.05,555.75,0,0.00,1
TX001476,2026-05-10,ST004_Ari,Supermarket,PRD_PRD_001,Organic Avocado,Produce,11,69.00,0.20,607.20,0,0.00,1
TX001477,2026-06-29,ST005_Ladprao,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,8,45.00,0.00,360.00,0,0.00,0
